ID	Positive_score	Negative_score	Content
1029	0	1	@AriShaffir you showed a random 5 year old girl your dick?? Is this a #metoo ?? https://t.co/pxhcqD5Inu
1030	0	1	#Resisters #resist #Resistance #TheResistance #ResistanceUnited   #BlueWave2018  #BlueTsunami #VoteBlue   #METOO… https://t.co/HDzbn7LMH7
1031	1	2	#1 crime KDP on https://t.co/cePzu5MQNP Bestthrillers;A timely,high-octane revenge thriller for the #metoo era. Lik… https://t.co/onGKnnKGC2
1032	1	1	When people say #metoo has gone too far, I ask them how many people are in jail right now for these accusations and… https://t.co/havj7Z3jOx
1033	0	0	Hey @nbc ! Say it ain't so! 2018 is so over Matt Lauer!! #MeToo #JustSayNo https://t.co/2AeRaMz4Gi
1034	1	0	Be inspired by these two women, extraordinary journalists who used their own voices and positions of power to give… https://t.co/R2QLLSVikO
1035	0	1	Podcast: Lewinsky to Stormy, pro-Bill Clinton #MeToo’ers and Republicans arguing for the power of the State— it’s u… https://t.co/wmOkWcnfQZ
1036	0	1	"I can’t remember the last time a book held my attention the way this one  did. Hard to put down!"… https://t.co/OMGyo7JGTf
1037	0	4	It really sucks when retailers make dumb, stupid decisions and then blab to the press out about it. Get that notori… https://t.co/foOEtM4zUn
1038	0	1	Calling on @MPSAnet council members and @AJPS_Editor editoral board members to resign in protest #MeToo #MeTooPoliSci #TimesUp
1039	1	2	#1 crime KDP on https://t.co/exyEs1Dqib Bestthrillers;A timely,high-octane revenge thriller for the #metoo era. Lik… https://t.co/lkRvY9vwLG
1040	1	0	The Field - Where Your wildest dreams come true. https://t.co/WviYarBX5B Thanks to @nurtureranch #batappreciationday #metoo
1041	0	2	A reminder: Publicly speaking out about experiences of sexual harassment and abuse is not a witch hunt against all… https://t.co/9wS1u1Whqe
1042	0	0	@SUTGS1 @RonanFarrow @NewYorker The #metoo movement and #astrosh ignored my story. Apprently, only considered impor… https://t.co/GFE84paBZP
1043	2	0	"Thank you so much, @MaryLSchmidt. Your book left a lasting impression on my heart. Beautiful!" @gmplan0… https://t.co/GT9Yocg7Bf
1044	0	1	alright with never hearing a man’s take on the fallout at workplaces post #MeToo
1045	1	0	Rose McGowen on the #MeToo Movement | Good Morning Britain https://t.co/uFepeydnCP via @YouTube
1046	1	0	@CNN You dont have to be #MeToo to be remarkable woman
1047	2	0	“I’m being endearing you should love it” #MeToo https://t.co/K9WhOtcg6n
1048	0	0	The latest The Sachi! https://t.co/ljoc2IJvl2 #coachella #metoo
1049	1	1	Many of us are outraged! Let's work together to create institutional change.  #BoycottMPSA -  Don't review for… https://t.co/5RQCuX1zOb
1050	0	2	Rose McGowan made an explosive appearance on @GMB today discussing #MeToo, #Weinstein and guilty men in Hollywood:… https://t.co/G1o0vbexw5
1051	2	0	Some very happy students having just finished their 2 night stint @crucibletheatre over Easter. They took on a very… https://t.co/x9LGNu3fdh
1052	0	1	This editorial is completely unprofessional. It should have been desk rejected... #PoliticalScience #MeToo… https://t.co/3zz72MoTH3
1053	2	0	@ShreeParadkar Whoa. I cannot believe stuff like this is still happening with all the attention to #metoo etc. Incr… https://t.co/suxVQtb9OG
1054	1	3	@PhilMphela can we also look into the spiking of drinks by bartenders which leads to being raped and women getting lost at Taboo #MeToo
1055	2	1	My love of animals is the reason the last of the corgis died😉 @RoyalFamily #royalnews #veganism #paleodiet #furries… https://t.co/7TBoG40E1H
1056	0	1	In the March Issue we discuss #MeToo in Africa and the various ways #tech can be used against #GBV Gender Based vio… https://t.co/dQRo2mc2YY
1057	0	1	@chicagotribune Couldn't these chicks go on binge blow job safaris instead?  #MeToo
1058	0	1	Dating after #MeToo: I want to date my co-worker – but would it be harassment? - The Guardian https://t.co/YP2Ghihfgh
1059	0	0	Beyond #MeToo: Female leaders talk about what needs to happen next at @SkollFoundation conference… https://t.co/IufK1CEoWl
1060	2	0	Well done @cherriesawards for promoting the industry awards for HR professionals in a such a sexist and discriminat… https://t.co/2gMv9yWQJG
1061	0	0	As an elected Dem, it’s not often that I agree with #moleg but today I stand with the Republican House leadership i… https://t.co/0ZzP7m7obq
1062	0	1	Truth. We want that. Sexual assault survivors will stand together against those who want the truth to remain hidden… https://t.co/PUfJsGgjcR
1063	0	0	NOW:  @JulieSLalonde joins @JennCampbell77 to chat about the upcoming #MeToo to Never Again event. @SASCWR… https://t.co/wKVg2xejPS
1064	0	0	NOW:  @JulieSLalonde joins @JennCampbell77 to chat about the upcoming #MeToo to Never Again event. @SASCWR… https://t.co/1hpQJlPfcE
1065	1	0	Isabella Rossellini on #MeToo and the Good Parts of Aging https://t.co/bktmUU3AXd via @vulture
1066	1	0	The latest IB Glopo ! https://t.co/IGssyqF7i6 Thanks to @ajmccarthynz #qanda #metoo
1067	0	1	Hmmm...I’m actually conflicted about this one. On the one hand it shouldn’t matter why they want an abortion but fi… https://t.co/arG2XQEtaS
1068	1	0	@ParkerMolloy “Leader of #metoo” is such an interesting choice of words
1069	0	0	I spent the last two-plus months talking to over 50 former staffers and participants of Birthright Israel to find o… https://t.co/OhcGFn8mHt
1070	1	0	"One of the most moving and #inspirational book trailers I have ever seen. Must watch!!"  https://t.co/Ze6lHkDbTh… https://t.co/YddiUamvu1
1071	0	0	@realJoshuaHall As a guy, I have been trained and conditioned to "be a man" but I was also taught to treat EVERYONE… https://t.co/dkBk7PXpEe
1072	2	0	Brilliant, @nniebrown. Listening to The Daily every morning helps me renew my faith in true journalism. #metoo https://t.co/Ve5T1FH3TE
1073	0	0	The KM Business Journal is out! https://t.co/zXq40mKNgC #business #metoo #westworld
1074	1	0	@ThePlumLineGS @helaineolen #Trump nominated Vitter’s wife Wendy Vitter to a Federal Judicial Post, but wouldn’t sa… https://t.co/Gh7oTNUmG0
1075	0	-1	I wasn't raped but the guy made advances that were innapproproate #Metoo
1076	0	2	While feminist art critics have pointed out the shortcomings of the “male gaze” for decades, the post-#MeToo reckon… https://t.co/QAaTOChhDW
1077	0	0	@HBO Is this a movie about #metoo?
1078	0	1	@realJoshuaHall And assaults on men indeed need to be addressed but there's been a problem for many decades and gen… https://t.co/96zD6zKvap
1079	0	0	am I allowed to use #metoo if my female coworker offers me to get acquainted with my hotel room on our company get… https://t.co/85piTDCPN7
1080	0	0	#metoo in political science ht @BrownPhDGirl @raulpacheco @womenalsoknow https://t.co/4a8s7lf1CY
1081	1	0	You're not a victim 4 sharing ur https://t.co/NjkavOruzb are a survivor setting the world on fire with ur truth. An… https://t.co/pSzX8whyHD
1082	0	1	@berenice_vp @itslexxy Because I’m here for the harassment. Just don’t hit me with #MeToo
1083	0	1	Ellen Burstyn Thinks the #MeToo Movement Is the ‘True Beginning of the Crumble of the Patriarchy’ https://t.co/k9mjH2tgVL
1084	0	0	Women in India are saying #MeToo, too.  Take action: https://t.co/O4DTvoJ1qk https://t.co/kQhHNIRh2s
1085	1	1	@mandymendez90 @IvanTrumpovic1 Yeah well stormy is a part of #metoo me 3, me 4 and me 5 guys at one time
1086	0	1	@realJoshuaHall If a man in the workforce is afraid to approach a woman because he cannot or will not treat her wit… https://t.co/f28yY0cmge
